2014-01-02 10:54:00;1;7518,3774216429;333,3333333333
2014-01-03 13:36:00;1;7966,1468494107;333,3333333333
2014-01-03 18:34:00;2;14638,7439939463;333,3333333333
2014-01-04 17:01:00;1;7493,5270632516;333,3333333333
2014-01-05 07:03:00;3;23376,1976693194;333,3333333333
2014-01-05 21:41:00;1;6868,2870210144;333,3333333333
2014-01-06 12:47:00;2;16299,5197219932;333,3333333333
2014-01-06 13:51:00;4;31095,7246421062;333,3333333333
2014-01-07 07:01:00;1;7779,2221077613;333,3333333333
